product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code,llm_validation,llm_confidence,llm_reason,llm_api_time_ms
شیک ,شیک شکلات تلخ,شیک شکلات تلخ,360 میلی لیتر,Cafe,اسموتی و شیک,787365,150000,شیک شکلات تلخ,54nrwn,YES,1.0,"The product name 'شیک شکلات تلخ' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک ,شیک شاتوت,شیک شاتوت,360 میلی لیتر,Cafe,اسموتی و شیک,787369,135000,شیک شاتوت,54nrwn,YES,1.0,"The product name 'شیک شاتوت' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
اسموتی,اسموتی سیب,اسموتی سیب,400 میلی لیتر، سیب، یخ، افزودنی های مجاز، ارائه در بطری درب دار,Restaurant,اسموتی و شیک,1261525,150000,اسموتی سیب,54nxx3,YES,1.0,"The product name 'اسموتی سیب' clearly indicates it is a smoothie and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
گلاسه,موز گلاسه,موز گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212253,120000,موز گلاسه,27743m,YES,1.0,"The product name 'موز گلاسه' clearly indicates it is a glacé and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
گلاسه,انبه گلاسه,انبه گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212254,120000,انبه گلاسه,27743m,YES,1.0,"The product name 'انبه گلاسه' clearly indicates it is a glacé and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
گلاسه,توت فرنگی گلاسه,توت فرنگی گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212255,120000,توت فرنگی گلاسه,27743m,YES,1.0,"The product name 'توت فرنگی گلاسه' clearly indicates it is a glacé and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
گلاسه,شکلات گلاسه,شکلات گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212256,130000,شکلات گلاسه,27743m,YES,1.0,"The product name 'شکلات گلاسه' clearly indicates it is a glacé and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
گلاسه,کافه گلاسه,کافه گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212257,120000,کافه گلاسه,27743m,NO,1.0,"The product name 'کافه گلاسه' contains 'کافه' (café/coffee), which implies coffee, violating the EXCLUDES rule.",17975
گلاسه,طالبی گلاسه,طالبی گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212258,120000,طالبی گلاسه,27743m,YES,1.0,"The product name 'طالبی گلاسه' clearly indicates it is a glacé and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
گلاسه,نوتلا گلاسه,نوتلا گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212259,170000,نوتلا گلاسه,27743m,YES,1.0,"The product name 'نوتلا گلاسه' clearly indicates it is a glacé and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک موز,شیک موز,,Ice Cream and Juice Shop,اسموتی و شیک,212239,80000,شیک موز,27743m,YES,1.0,"The product name 'شیک موز' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک شاتوت,شیک شاتوت,,Ice Cream and Juice Shop,اسموتی و شیک,212240,90000,شیک شاتوت,27743m,YES,1.0,"The product name 'شیک شاتوت' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک وانیل,شیک وانیل,,Ice Cream and Juice Shop,اسموتی و شیک,212241,80000,شیک وانیل,27743m,YES,1.0,"The product name 'شیک وانیل' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک شکلات,شیک شکلات,,Ice Cream and Juice Shop,اسموتی و شیک,212242,80000,شیک شکلات,27743m,YES,1.0,"The product name 'شیک شکلات' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک نوتلا,شیک نوتلا,,Ice Cream and Juice Shop,اسموتی و شیک,212243,130000,شیک نوتلا,27743m,YES,1.0,"The product name 'شیک نوتلا' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک بیسکویت,شیک بیسکویت,,Ice Cream and Juice Shop,اسموتی و شیک,212244,75000,شیک بیسکویت,27743m,YES,1.0,"The product name 'شیک بیسکویت' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک نسکافه,شیک نسکافه,,Ice Cream and Juice Shop,اسموتی و شیک,212245,80000,شیک نسکافه,27743m,NO,1.0,"The product name 'شیک نسکافه' contains 'نسکافه' (Nescafe), which implies coffee, violating the EXCLUDES rule.",17975
شیک,شیک توت فرنگی,شیک توت فرنگی,,Ice Cream and Juice Shop,اسموتی و شیک,212236,80000,شیک توت فرنگی,27743m,YES,1.0,"The product name 'شیک توت فرنگی' clearly indicates it is a shake and does not contain coffee, matching the INCLUDES rule and not violating the EXCLUDES rule.",17975
شیک,شیک طالبی,شیک طالبی,,Ice Cream and Juice Shop,اسموتی و شیک,212237,80000,شیک طالبی,27743m,YES,1.0,"The product name 'شیک طالبی' clearly indicates it is a shake, matching the 'شیک' include rule, and there is no mention of coffee.",21873
شیک,شیک انبه,شیک انبه,,Ice Cream and Juice Shop,اسموتی و شیک,212238,80000,شیک انبه,27743m,YES,1.0,"The product name 'شیک انبه' clearly indicates it is a shake, matching the 'شیک' include rule, and there is no mention of coffee.",21873
شیک,شیک لمون چیز,شیک لمون چیز,,Cafe,اسموتی و شیک,371696,140000,شیک لمون چیز,2p8mnz,YES,1.0,"The product name 'شیک لمون چیز' clearly indicates it is a shake, matching the 'شیک' include rule, and there is no mention of coffee.",21873
شیک,شیک لمون چیز,شیک لمون چیز,,Cafe,اسموتی و شیک,371696,140000,شیک لمون چیز,2p8mnz,YES,1.0,"The product name 'شیک لمون چیز' clearly indicates it is a shake, matching the 'شیک' include rule, and there is no mention of coffee.",21873
اسموتی,اسموتی موز آناناس اسموتی موز آناناس	,اسموتی موز آناناس,"ترکیب موز و آناناس، ۳۶۰ میلی لیتر



",Cafe,اسموتی و شیک,413185,200000,اسموتی موز آناناس	,58pmmo,YES,1.0,"The product name 'اسموتی موز آناناس' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی موز انبه اسموتی موز انبه	,اسموتی موز انبه,"ترکیب موز و انبه، ۳۶۰ میلی لیتر



",Cafe,اسموتی و شیک,413187,200000,اسموتی موز انبه	,58pmmo,YES,1.0,"The product name 'اسموتی موز انبه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی استوایی اسموتی استوایی	,اسموتی استوایی,"موز، انبه، آناناس، پشن فروت، ۳۶۰ میلی لیتر



",Cafe,اسموتی و شیک,413190,200000,اسموتی استوایی	,58pmmo,YES,1.0,"The product name 'اسموتی استوایی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی میوه های سرخ اسموتی میوه های سرخ	,اسموتی میوه های سرخ,"توت فرنگی، شاتوت، گیلاس، ۳۶۰ میلی لیتر



",Cafe,اسموتی و شیک,413191,200000,اسموتی میوه های سرخ	,58pmmo,YES,1.0,"The product name 'اسموتی میوه های سرخ' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی میوه های ترش اسموتی میوه های ترش	,اسموتی میوه های ترش,"ترکیب میوه های ترش، ۳۶۰ میلی لیتر



",Cafe,اسموتی و شیک,413194,200000,اسموتی میوه های ترش	,58pmmo,YES,1.0,"The product name 'اسموتی میوه های ترش' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی سیبالو,اسموتی سیبالو,450 میلی لیتر، میکس سیب، آلو و خیار,Restaurant,اسموتی و شیک,1205527,89000,اسموتی سیبالو,2k3n3y,YES,1.0,"The product name 'اسموتی سیبالو' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی سبز 250 میلی لیتر,اسموتی سبز,سیب، کیل، خیار، عسل، لیمو تازه,Restaurant,اسموتی و شیک,241436,55000,250 میلی لیتر,2k3n3y,YES,1.0,"The product name 'اسموتی سبز' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی سبز ۴۵۰ میلی لیتر,اسموتی سبز,سیب، کیل، خیار، عسل، لیمو تازه,Restaurant,اسموتی و شیک,241437,79000,۴۵۰ میلی لیتر,2k3n3y,YES,1.0,"The product name 'اسموتی سبز' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی قرمز آنتی اکسیدان 450 میلی لیتر,اسموتی قرمز آنتی اکسیدان,آب چغندر قرمز خام، گوجه فرنگی تازه، آبغوره طبیعی,Restaurant,اسموتی و شیک,241438,79000,450 میلی لیتر,2k3n3y,YES,1.0,"The product name 'اسموتی قرمز آنتی اکسیدان' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی قرمز آنتی اکسیدان 250 میلی لیتر,اسموتی قرمز آنتی اکسیدان,آب چغندر قرمز خام، گوجه فرنگی تازه، آبغوره طبیعی,Restaurant,اسموتی و شیک,241439,55000,250 میلی لیتر,2k3n3y,YES,1.0,"The product name 'اسموتی قرمز آنتی اکسیدان' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی زرد سپر دفاعی 450 میلی لیتر,اسموتی زرد سپر دفاعی,آب پرتقال، آب هویج، زنجبیل تازه، موز، زرد چوبه,Restaurant,اسموتی و شیک,241434,135000,450 میلی لیتر,2k3n3y,YES,1.0,"The product name 'اسموتی زرد سپر دفاعی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی زرد سپر دفاعی 250 میلی لیتر,اسموتی زرد سپر دفاعی,آب پرتقال، آب هویج، زنجبیل تازه، موز، زرد چوبه,Restaurant,اسموتی و شیک,241435,70000,250 میلی لیتر,2k3n3y,YES,1.0,"The product name 'اسموتی زرد سپر دفاعی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی موز انبه,اسموتی موز انبه,400 میلی لیتر، موز، آب انبه،  یخ,Cafe,اسموتی و شیک,1452420,130000,اسموتی موز انبه,5w3k3r,YES,1.0,"The product name 'اسموتی موز انبه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی موز انبه,اسموتی موز انبه,400 میلی لیتر، موز، آب انبه،  یخ,Cafe,اسموتی و شیک,1452420,130000,اسموتی موز انبه,5w3k3r,YES,1.0,"The product name 'اسموتی موز انبه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی موز انبه,اسموتی موز انبه,400 میلی لیتر، موز، آب انبه،  یخ,Cafe,اسموتی و شیک,1452420,130000,اسموتی موز انبه,5w3k3r,YES,1.0,"The product name 'اسموتی موز انبه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی موز انبه,اسموتی موز انبه,400 میلی لیتر، موز، آب انبه،  یخ,Cafe,اسموتی و شیک,1452420,130000,اسموتی موز انبه,5w3k3r,YES,1.0,"The product name 'اسموتی موز انبه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی آناناس توت فرنگی,اسموتی آناناس توت فرنگی,400 میلی لیتر، توت فرنگی، آب آناناس، یخ,Cafe,اسموتی و شیک,1452422,130000,اسموتی آناناس توت فرنگی,5w3k3r,YES,1.0,"The product name 'اسموتی آناناس توت فرنگی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی آناناس توت فرنگی,اسموتی آناناس توت فرنگی,400 میلی لیتر، توت فرنگی، آب آناناس، یخ,Cafe,اسموتی و شیک,1452422,130000,اسموتی آناناس توت فرنگی,5w3k3r,YES,1.0,"The product name 'اسموتی آناناس توت فرنگی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی آناناس توت فرنگی,اسموتی آناناس توت فرنگی,400 میلی لیتر، توت فرنگی، آب آناناس، یخ,Cafe,اسموتی و شیک,1452422,130000,اسموتی آناناس توت فرنگی,5w3k3r,YES,1.0,"The product name 'اسموتی آناناس توت فرنگی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی آناناس توت فرنگی,اسموتی آناناس توت فرنگی,400 میلی لیتر، توت فرنگی، آب آناناس، یخ,Cafe,اسموتی و شیک,1452422,130000,اسموتی آناناس توت فرنگی,5w3k3r,YES,1.0,"The product name 'اسموتی آناناس توت فرنگی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی هندوانه,اسموتی هندوانه,400 میلی لیتر، هندوانه، یخ,Cafe,اسموتی و شیک,1452424,120000,اسموتی هندوانه,5w3k3r,YES,1.0,"The product name 'اسموتی هندوانه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی هندوانه,اسموتی هندوانه,400 میلی لیتر، هندوانه، یخ,Cafe,اسموتی و شیک,1452424,120000,اسموتی هندوانه,5w3k3r,YES,1.0,"The product name 'اسموتی هندوانه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی هندوانه,اسموتی هندوانه,400 میلی لیتر، هندوانه، یخ,Cafe,اسموتی و شیک,1452424,120000,اسموتی هندوانه,5w3k3r,YES,1.0,"The product name 'اسموتی هندوانه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
نوشیدنی سرد,اسموتی هندوانه,اسموتی هندوانه,400 میلی لیتر، هندوانه، یخ,Cafe,اسموتی و شیک,1452424,120000,اسموتی هندوانه,5w3k3r,YES,1.0,"The product name 'اسموتی هندوانه' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی صورتی,اسموتی صورتی,500 میلی لیتر شامل توت فرنگی، آب پرتقال خونی، عسل، ماست و یخ,Restaurant,اسموتی و شیک,869701,130000,اسموتی صورتی,59x3km,YES,1.0,"The product name 'اسموتی صورتی' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی بری,اسموتی بری,400 میلی لیتر، ترکیب توت فرنگی، شاتوت، لیموناد، آلبالو، سیروپ آدامس، سیروپ هندوانه,Cafe,اسموتی و شیک,1498711,202000,اسموتی بری,5nl711,YES,1.0,"The product name 'اسموتی بری' clearly indicates it is a smoothie, matching the 'اسموتی' include rule, and the description does not mention coffee.",21873
اسموتی,اسموتی کولادا,اسموتی کولادا,400 میلی لیتر، ترکیب انبه، آناناس، پشن فروت، نارگیل، لیموناد، آلوئه ورا,Cafe,اسموتی و شیک,1498713,202000,اسموتی کولادا,5nl711,YES,1.0,The product name 'اسموتی کولادا' clearly includes 'اسموتی' (smoothie) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک بادام زمینی,شیک بادام زمینی,400 میلی لیتر,Cafe,اسموتی و شیک,280801,210000,شیک بادام زمینی,21y1zl,YES,1.0,The product name 'شیک بادام زمینی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
گلاسه,کافه گلاسه,کافه گلاسه,400 میلی لیتر,Cafe,اسموتی و شیک,280802,210000,کافه گلاسه,21y1zl,NO,1.0,"The product name 'کافه گلاسه' includes 'گلاسه' but 'کافه' in this context implies coffee, thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
گلاسه,شکلات گلاسه,شکلات گلاسه,400 میلی لیتر,Cafe,اسموتی و شیک,280803,210000,شکلات گلاسه,21y1zl,YES,1.0,The product name 'شکلات گلاسه' clearly includes 'گلاسه' and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک وانیل,شیک وانیل,400 میلی لیتر,Cafe,اسموتی و شیک,280797,175000,شیک وانیل,21y1zl,YES,1.0,The product name 'شیک وانیل' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک نوتلا,شیک نوتلا,400 میلی لیتر,Cafe,اسموتی و شیک,280798,210000,شیک نوتلا,21y1zl,YES,1.0,The product name 'شیک نوتلا' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک اسپرسو,شیک اسپرسو,400 میلی لیتر,Cafe,اسموتی و شیک,280799,210000,شیک اسپرسو,21y1zl,NO,1.0,"The product name 'شیک اسپرسو' includes 'شیک' but 'اسپرسو' is a type of coffee, thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
شیک,شیک توت فرنگی,شیک توت فرنگی,400 میلی لیتر,Cafe,اسموتی و شیک,280800,195000,شیک توت فرنگی,21y1zl,YES,1.0,The product name 'شیک توت فرنگی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک لوتوس,شیک لوتوس,,Restaurant,اسموتی و شیک,920796,190000,شیک لوتوس,2nlpwm,YES,1.0,The product name 'شیک لوتوس' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک لوتوس,شیک لوتوس,,Restaurant,اسموتی و شیک,920796,190000,شیک لوتوس,2nlpwm,YES,1.0,The product name 'شیک لوتوس' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک موز شکلات,شیک موز شکلات,,Restaurant,اسموتی و شیک,920797,170000,شیک موز شکلات,2nlpwm,YES,1.0,The product name 'شیک موز شکلات' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک موز شکلات,شیک موز شکلات,,Restaurant,اسموتی و شیک,920797,170000,شیک موز شکلات,2nlpwm,YES,1.0,The product name 'شیک موز شکلات' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک نوتلا,شیک نوتلا,,Restaurant,اسموتی و شیک,920798,180000,شیک نوتلا,2nlpwm,YES,1.0,The product name 'شیک نوتلا' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک نوتلا,شیک نوتلا,,Restaurant,اسموتی و شیک,920798,180000,شیک نوتلا,2nlpwm,YES,1.0,The product name 'شیک نوتلا' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
گلاسه و بستنی,کافه گلاسه,کافه گلاسه,,Restaurant,اسموتی و شیک,920800,190000,کافه گلاسه,2nlpwm,NO,1.0,"The product name 'کافه گلاسه' includes 'گلاسه' but 'کافه' in this context implies coffee, thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
گلاسه و بستنی,کافه گلاسه,کافه گلاسه,,Restaurant,اسموتی و شیک,920800,190000,کافه گلاسه,2nlpwm,NO,1.0,"The product name 'کافه گلاسه' includes 'گلاسه' but 'کافه' in this context implies coffee, thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
گلاسه و بستنی,گلاسه قهوه,گلاسه قهوه,,Restaurant,اسموتی و شیک,920802,180000,گلاسه قهوه,2nlpwm,NO,1.0,"The product name 'گلاسه قهوه' includes 'گلاسه' but explicitly contains 'قهوه', thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
گلاسه و بستنی,گلاسه قهوه,گلاسه قهوه,,Restaurant,اسموتی و شیک,920802,180000,گلاسه قهوه,2nlpwm,NO,1.0,"The product name 'گلاسه قهوه' includes 'گلاسه' but explicitly contains 'قهوه', thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
شیک,شیک اسپرسو,شیک اسپرسو,,Restaurant,اسموتی و شیک,920788,170000,شیک اسپرسو,2nlpwm,NO,1.0,"The product name 'شیک اسپرسو' includes 'شیک' but 'اسپرسو' is a type of coffee, thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
شیک,شیک اسپرسو,شیک اسپرسو,,Restaurant,اسموتی و شیک,920788,170000,شیک اسپرسو,2nlpwm,NO,1.0,"The product name 'شیک اسپرسو' includes 'شیک' but 'اسپرسو' is a type of coffee, thus matching the EXCLUDES rule 'هرچیزی که قهوه دارد'.",16635
شیک,شیک بادام زمینی,شیک بادام زمینی,,Restaurant,اسموتی و شیک,920790,190000,شیک بادام زمینی,2nlpwm,YES,1.0,The product name 'شیک بادام زمینی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک بادام زمینی,شیک بادام زمینی,,Restaurant,اسموتی و شیک,920790,190000,شیک بادام زمینی,2nlpwm,YES,1.0,The product name 'شیک بادام زمینی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک انبه,شیک انبه,,Restaurant,اسموتی و شیک,920793,190000,شیک انبه,2nlpwm,YES,1.0,The product name 'شیک انبه' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک انبه,شیک انبه,,Restaurant,اسموتی و شیک,920793,190000,شیک انبه,2nlpwm,YES,1.0,The product name 'شیک انبه' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک توت فرنگی,شیک توت فرنگی,,Restaurant,اسموتی و شیک,920795,170000,شیک توت فرنگی,2nlpwm,YES,1.0,The product name 'شیک توت فرنگی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک توت فرنگی,شیک توت فرنگی,,Restaurant,اسموتی و شیک,920795,170000,شیک توت فرنگی,2nlpwm,YES,1.0,The product name 'شیک توت فرنگی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,1108980,285000,شیک وانیل,5zlw14,YES,1.0,The product name 'شیک وانیل' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,1108976,295000,شیک نوتلا,5zlw14,YES,1.0,The product name 'شیک نوتلا' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک موز,شیک موز,,Cafe,اسموتی و شیک,1108978,285000,شیک موز,5zlw14,YES,1.0,The product name 'شیک موز' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک ورزشی وی,شیک ورزشی وی, کره بادام زمینی، پروتئین وی,Cafe,اسموتی و شیک,497072,230000,شیک ورزشی وی,21y679,YES,1.0,The product name 'شیک ورزشی وی' clearly includes 'شیک' (shake) and does not contain any mention of 'قهوه' (coffee).,16635
شیک,شیک شکلات,شیک شکلات, ,Cafe,اسموتی و شیک,497063,160000,شیک شکلات,21y679,YES,1.0,"The product name 'شیک شکلات' clearly indicates it is a shake, matching the INCLUDES rule, and does not contain coffee, thus not matching the EXCLUDES rule.",17930
شیک,شیک پیناکولادا,شیک پیناکولادا, ,Cafe,اسموتی و شیک,383075,191000,شیک پیناکولادا,2p84zy,YES,1.0,"The product name 'شیک پیناکولادا' clearly indicates it is a shake, matching the INCLUDES rule, and does not contain coffee, thus not matching the EXCLUDES rule.",17930
